product_id,product_name,price
20992,jazz hearts purse notebook,0.5502919708029197
20996,jazz hearts address book,0.31326923076923074
20997,rose du sud cushion cover,4.382307692307692
20998,rose du sud oven glove,2.565714285714286
21000,rose du sud cosmetics bag,3.661111111111111
21001,rose du sud washbag,4.671578947368421
21002,rose du sud drawstring bag,3.3424242424242423
21003,rose du sud cushion cover,5.86
21011,glitter snow pear tree decoration,1.45
21012,antique all glass candlestick,2.2909183673469387
21014,swiss chalet tree decoration,0.6769090909090909
21015,dark bird house tree decoration,0.666860465116279
21018,bird box christmas tree decoration,1.182
21025,space frog,1.4310714285714285
21026,space owl,1.5657894736842106
21027,ninja rabbit pink,1.0784
21028,ninja rabbit black,1.501875
21030,space cadet red,1.0771428571428572
21031,space cadet black,1.3438461538461537
21032,space cadet white,1.3921428571428571
21033,jumbo bag charlie and lola toys,3.1868518518518516
21034,rex cashcarry jumbo shopper,0.95
21035,set2 red retrospot tea towels,4.461848341232228
21038,set4 modern vintage cotton napkins,1.366
21039,red retrospot shopping bag,3.0831249999999994
21040,modern vintage cotton shopping bag,1.9633333333333332
21041,red retrospot oven glove double,4.416165413533835
21042,red retrospot apron,7.038333333333333
21043,apron modern vintage cotton,2.718936170212766
21051,ribbons purse,1.8563333333333332
21054,nurses bag soft toy,8.95
21055,tool box soft toy,10.06622641509434
21056,doctors bag soft toy,10.443333333333333
21058,party invites woodland,0.9173214285714285
21059,party invites dinosaurs,0.9099999999999999
21060,party invites balloon girl,0.9469999999999998
21061,party invites football,0.997142857142857
21062,party invites spaceman,0.8461904761904762
21063,party invites jazz hearts,0.88
21064,boom box speaker boys,4.829999999999999
21065,boom box speaker girls,4.3798076923076925
21066,vintage red mug,1.4014285714285715
21067,vintage red teatime mug,1.812093023255814
21068,vintage billboard lovehate mug,1.6956382978723403
21069,vintage billboard tea mug,1.7156521739130435
21070,vintage billboard mug,1.610222222222222
21071,vintage billboard drink me mug,1.7192708333333335
21078,set20 strawberry paper napkins,1.254909090909091
21080,set20 red retrospot paper napkins,1.0708677685950412
21082,set20 fruit salad paper napkins,1.5135714285714283
21084,set6 collage paper cups,0.5270786516853933
21086,set6 red spotty paper cups,0.9836444444444444
21087,set6 posies paper cups,0.6166666666666666
21088,set6 fruit salad paper cups,0.41312499999999996
21089,set6 green spring paper cups,0.24214285714285716
21090,set6 collage paper plates,0.6372881355932204
21094,set6 red spotty paper plates,1.0281578947368422
21095,set6 posies paper plates,1.0059999999999998
21096,set6 fruit salad  paper plates,0.5462222222222222
21098,christmas toilet roll,1.6338129496402878
21100,charlie and lola charlotte bag,3.2523076923076926
21106,cream slice flannel chocolate spot,3.7118181818181815
21107,cream slice flannel pink spot,3.766363636363636
21108,fairy cake flannel assorted colour,2.3072535211267606
21109,large cake towel chocolate spots,6.1152727272727265
21110,large cake towel pink spots,6.192333333333334
21111,"swiss roll towel, chocolate  spots",2.6685416666666666
21112,"swiss roll towel, pink  spots",2.930487804878049
21114,lavender scented fabric heart,1.9418840579710146
21115,rose caravan doorstop,7.328987341772152
21116,owl doorstop,6.582016129032258
21117,blond doll doorstop,1.8
21120,boombox ipod classic,16.98
21121,set10 red polkadot party candles,1.3574619289340102
21122,set10 pink polkadot party candles,1.3482941176470589
21123,set10 ivory polkadot party candles,1.2053658536585365
21124,set10 blue polkadot party candles,1.3078861788617886
21125,set 6 football celebration candles,1.317222222222222
21126,set of 6 girls celebration candles,1.3093548387096776
21128,gold fishing gnome,10.795882352941177
21129,silver fishing gnome,9.633571428571429
21131,gold standing gnome,6.4253846153846155
21132,silver standing gnome,4.72076923076923
21135,victorian  metal postcard spring,1.8951612903225807
21136,painted metal pears assorted,1.7970157068062829
21137,black record cover frame,4.194213483146068
21143,antique glass heart decoration,2.3395652173913044
21145,antique glass place setting,1.25
21147,jingle bells tree decoration,2.1429729729729727
21154,red retrospot oven glove,1.9384090909090907
21155,red retrospot peg bag,3.1429133858267715
21156,retrospot childrens apron,2.381086956521739
21157,red retrospot washbag,3.179411764705882
21158,moody girl door hanger,1.0185555555555557
21159,moody boy  door hanger,0.9322058823529412
21160,keep out girls door hanger,3.36
21161,keep out boys door hanger,1.704090909090909
21162,toxic area  door hanger,1.0377027027027028
21163,do not touch my stuff door hanger,1.0979012345679013
21164,home sweet home metal sign,3.2114814814814814
21165,beware of the cat metal sign,2.112145922746781
21166,cook with wine metal sign,2.3822714681440442
21167,white sage incense,0.3447222222222222
21169,youre confusing me metal sign,2.290524017467249
21171,bathroom metal sign,1.6322222222222222
21172,party metal sign,2.0303493449781658
21174,pottering in the shed metal sign,2.6560142348754447
21175,gin  tonic diet metal sign,2.781853658536585
21179,no junk mail metal sign,1.3270588235294116
21181,please one person metal sign,2.4010280373831776
21187,white bell honeycomb paper garland,2.1582608695652175
21188,3d hearts  honeycomb paper garland,4.130645161290323
21189,white honeycomb paper garland,2.4223333333333334
21190,pink hearts paper garland,1.6099999999999999
21191,large white honeycomb paper bell,2.942083333333333
21192,white bell honeycomb paper,2.473
21194,pink  honeycomb paper fan,1.966
21195,pink  honeycomb paper ball,2.851794871794872
21196,round white confetti in tube,2.1185714285714288
21197,multicolour  confetti in tube,1.5475
21198,white heart confetti in tube,1.4126315789473685
21199,pink  heart confetti in tube,1.6465789473684211
21200,multicolour honeycomb paper garland,1.9941666666666664
21201,tropical  honeycomb paper garland,3.2982
21202,dolly honeycomb garland,1.8780000000000001
21204,daisies  honeycomb garland,2.0085365853658534
21205,multicolour 3d balls garland,2.6864705882352937
21206,strawberry honeycomb  garland,1.9766129032258064
21207,skull and crossbones  garland,1.6868181818181818
21208,pastel colour honeycomb fan,1.0843589743589743
21209,multicolour honeycomb fan,1.3384482758620688
21210,set of 72 retrospot paper  doilies,1.828968253968254
21211,set of 72 skull paper  doilies,1.7557692307692307
21212,pack of 72 retrospot cake cases,0.7477405247813411
21213,pack of 72 skull cake cases,0.8046902654867257
21215,ivory paper cup cake cases,0.917
21216,"set 3 retrospot tea,coffee,sugar",7.324070796460177
21217,red retrospot round cake tins,12.417243243243243
21218,red spotty biscuit tin,6.011938775510203
21219,set4 badges balloon girl,1.4704545454545455
21220,set4 badges dogs,1.4342857142857142
21221,set4 badges cute creatures,1.302
21222,set4 badges beetles,1.480263157894737
21224,set4 skull badges,1.0504761904761903
21226,pocket mirror woodland,0.9233333333333332
21231,sweetheart ceramic trinket box,1.5072695035460992
21232,strawberry ceramic trinket box,1.5927463312368972
21238,red retrospot cup,1.0421739130434782
21239,pink  polkadot cup,1.0924117647058822
21240,blue polkadot cup,1.0721333333333334
21242,red retrospot plate,2.0965671641791044
21243,pink  polkadot plate,2.0816216216216215
21244,blue polkadot plate,2.0745283018867924
21245,green polkadot plate,2.052857142857143
21246,red retrospot big bowl,4.429818181818182
21248,door hanger  mum  dads room,1.8197499999999998
21249,woodland  height chart stickers,4.065862068965517
21250,set of skull wall stickers,3.1376923076923076
21251,dinosaur height chart sticker set,3.6750000000000003
21253,set of picture frame  stickers,5.36125
21257,victorian sewing box medium,11.271428571428572
21258,victorian sewing box large,16.4823595505618
21259,victorian sewing box small,6.948732394366197
21260,first aid tin,3.5824137931034485
21261,green goose feather christmas tree,4.8020000000000005
21262,white goose feather christmas tree,5.162173913043478
21263,green goose feather tree 60cm,2.5546153846153845
21264,white goose feather tree 60cm,2.327142857142857
21265,pink goose feather tree 60cm,3.25
21269,antique cream cutlery shelf,8.5
21270,antique cream cutlery cupboard,11.401176470588235
21272,salle de bain hook,1.7287037037037036
21275,zinc top  2 door wooden shelf,18.83125
21277,french style embossed heart cabinet,21.120833333333334
21278,vintage kitchen print puddings,2.55
21279,vintage kitchen print fruits,3.775
21280,vintage kitchen print vegetables,2.55
21281,vintage kitchen print seafood,3.49125
21284,retrospot candle  small,2.196896551724138
21285,retrospot candle  medium,2.051428571428571
21286,retrospot candle  large,2.592142857142857
21287,scented velvet lounge candle,0.5411111111111111
21288,stripey chocolate nesting boxes,3.317142857142857
21289,large stripes chocolate gift bag,1.25
21291,small polkadot chocolate gift bag,1.0286363636363636
21292,small stripes chocolate gift bag,0.97
21293,mirrored dove wall decoration,2.783333333333333
21294,etched glass coaster,0.8337837837837838
21306,set4 daisy mirror magnets,0.9355555555555556
21307,set4 butterfly mirror magnets,0.8933333333333334
21311,set4 bird mirror magnets,0.9652
21313,glass heart t-light holder,1.0824347826086955
21314,small glass heart trinket pot,2.781084745762712
21316,small chunky glass roman  bowl,2.8528571428571428
21317,glass sphere candle stand medium,7.516666666666667
21318,glass chalice blue small,1.395909090909091
21319,glass chalice green  small,1.9361538461538461
21320,glass chalice green  large,2.75
21324,hanging medina lantern small,3.472352941176471
21326,aged glass silver t-light holder,0.7988622754491018
21327,skulls writing set,1.9009090909090909
21328,balloons  writing set,2.3085416666666667
21329,dinosaurs  writing set,2.2060544217687075
21331,moroccan beaten metal dish large,12.75
21332,moroccan beaten metal mirror,15.8025
21333,classic white frame,3.4433333333333334
21336,gold washbag,1.63
21340,classic metal birdcage plant holder,13.3141875
21344,moroccan beaten metal dish,11.756666666666666
21348,pink spots chocolate nesting boxes,3.49
21349,ivy heart wreath,6.75875
21351,cinammon  orange wreath,6.662727272727273
21352,eucalyptus  pinecone  wreath,5.01525
21354,toast its - best mum,1.4916666666666665
21355,toast its - i love you,1.3434426229508196
21356,toast its - fairy flower,1.1662903225806451
21357,toast its - dinosaur,1.25
21358,toast its - happy birthday,1.210344827586207
21359,relax large wood letters,10.796470588235294
21360,joy large wood letters,7.89
21361,love large wood letters,15.0725
21363,home small wood letters,6.866470588235295
21364,peace small wood letters,7.237142857142857
21365,mirrored wall art stars,2.29
21366,mirrored wall art photo frames,5.924166666666667
21367,mirrored wall art gents,2.5347619047619045
21368,mirrored wall art ladies,1.3233333333333333
21369,mirrored wall art splodges,2.5133333333333336
21370,mirrored wall art foxy,9.076
21371,mirrored wall art poppies,1.6396000000000002
21372,mirrored wall art table lamp,1.7693750000000001
21373,mirrored wall art snowflakes,0.9691304347826086
21374,mirrored wall art skulls,2.7194444444444446
21375,large camphor wood field mushroom,7.90142857142857
21376,large  tall camphor wood toadstool,6.632
21377,small camphor wood field  mushroom,2.5045454545454544
21378,small tall camphor wood toadstool,2.150714285714286
21379,camphor wood portobello mushroom,1.9281818181818182
21380,wooden happy birthday garland,3.4918867924528305
21381,mini wooden happy birthday garland,2.3240322580645163
21382,set4 spring flower decoration,2.1161971830985915
21383,pack of 12 sticky bunnies,0.9228915662650602
21385,ivory hanging decoration  heart,1.109685534591195
21386,ivory hanging decoration  egg,0.5883333333333334
21389,ivory hanging decoration  bird,0.9726315789473684
21390,filigris heart with butterfly,1.481858407079646
21391,french lavender scent heart,1.4763333333333333
21392,red polkadot pudding bowl,2.2066666666666666
21393,blue polkadot pudding bowl,1.6725
21394,red polkadot beaker,0.47701492537313434
21395,blue polkadot beaker,0.5322950819672131
21397,blue polkadot egg cup,0.9371875
21398,red polkadot coffee  mug,1.2942424242424242
21399,blue polkadot coffee mug,0.6577777777777778
21400,red pudding spoon,0.23794117647058824
21401,blue pudding spoon,0.27631578947368424
21402,red  egg  spoon,0.2578
21403,blue egg  spoon,0.2372340425531915
21407,brown check cat doorstop,5.45
21408,spotty pink duck doorstop,6.035762711864407
21410,country cottage  doorstop green,8.47
21411,gingham heart  doorstop red,4.750310077519379
21413,periwinkle t-light holder,1.53
21415,clam shell small,2.7459090909090906
21416,clam shell large,3.75
21417,cockle shell dish,3.0426470588235297
21418,starfish soap dish,3.3314285714285714
21420,oyster trinket box,3.6966666666666668
21421,porcelain rose large,1.2183333333333335
21422,porcelain rose small,1.0885365853658535
21424,woodland storage box large,5.506
21425,skulls storage box large,4.624117647058823
21426,woodland storage box small,4.078695652173913
21427,skulls storage box small,3.185
21428,set3 book box green gingham flower,5.329312977099237
21429,red gingham rose jewellery box,2.2566187050359714
21430,set3 red gingham rose storage box,4.892879377431907
21439,basket of toadstools,1.4934782608695651
21441,blue birdhouse decoration,1.0597222222222222
21442,green birdhouse decoration,1.0746666666666667
21445,12 pink rose peg place settings,1.25
21446,12 red rose peg place settings,1.4953333333333334
21447,12 ivory rose peg place settings,1.6989041095890411
21448,12 daisy pegs in wood box,1.9795555555555555
21452,toadstool money box,3.648785046728972
21454,painted pink rabbit,0.8605882352941175
21455,painted yellow wooden daisy,0.8508620689655173
21456,2 picture book eggs easter chicks,1.492
21457,2 picture book eggs easter ducks,1.6223076923076922
21458,2 picture book eggs easter bunny,1.779375
21459,yellow easter egg hunt start post,2.1316666666666664
21460,green easter egg hunt start post,2.495
21461,blue easter egg hunt start post,2.495
21462,"nursery a,b,c painted letters",6.985135135135135
21463,mirrored disco ball,5.769565217391305
21464,disco ball rotator battery operated,4.241071428571429
21465,pink flower crochet food cover,4.011794871794872
21466,red flower crochet food cover,3.86
21467,cherry crochet food cover,4.12625
21468,butterfly crochet food cover,4.017575757575758
21469,polka dot raffia food cover,3.7507894736842107
21470,flower vine raffia food cover,4.031807228915662
21471,strawberry raffia food cover,3.628409090909091
21472,ladybird  bee raffia food cover,3.9435000000000002
21473,sweetheart cream steel table rect,19.949999999999996
21476,steel sweetheart round table cream,18.561666666666664
21479,white skull hot water bottle,4.93295719844358
21481,fawn blue hot water bottle,4.091744186046512
21484,chick grey hot water bottle,5.056457399103139
21485,retrospot heart hot water bottle,5.616826923076923
21486,pink heart dots hot water bottle,4.026
21488,red white scarf  hot water bottle,7.317500000000001
21494,rotating leaves t-light holder,2.613901098901099
21495,skulls and crossbones wrap,0.41717391304347823
21497,fancy fonts birthday wrap,0.4189473684210526
21498,red retrospot wrap,0.4172677595628415
21499,blue polkadot wrap,0.4160747663551401
21500,pink polkadot wrap,0.4164705882352941
21503,toybox  wrap,0.41384615384615386
21504,skulls greeting card,0.48749999999999993
21506,"fancy font birthday card,",0.5168639053254438
21507,"elephant, birthday card,",0.5263559322033898
21508,vintage kid dolly card,0.5303
21509,cowboys and indians birthday card,0.49496453900709214
21518,bank account  greeting  card,0.46578947368421053
21519,gin  tonic diet greeting card,0.518
21520,booze  women greeting card,0.5185294117647059
21523,doormat fancy font home sweet home,9.508
21524,doormat spotty home sweet home,9.343487394957982
21527,red retrospot traditional teapot,8.569024390243902
21528,dairy maid traditional teapot,7.824035087719299
21530,dairy maid toastrack,1.4414285714285715
21531,red retrospot sugar jam bowl,2.86455223880597
21533,retrospot large milk jug,5.1147593582887705
21534,dairy maid large milk jug,5.310422535211268
21535,red retrospot small milk jug,2.7378835978835974
21537,red retrospot pudding bowl,4.555405405405406
21538,dairy maid  pudding bowl,3.75
21539,red retrospot butter dish,5.4525210084033615
21544,skulls  water transfer tattoos,1.0876470588235294
21547,ceramic birdhouse crested tit small,3.4881818181818187
21555,ceramic strawberry trinket tray,2.5629411764705883
21556,ceramic strawberry money box,3.2108955223880598
21557,set of 6 funky beakers,4.1828089887640445
21558,skull lunch box with cutlery,3.33131221719457
21559,strawberry lunch box with cutlery,3.0598972602739725
21561,dinosaur lunch box with cutlery,3.028494623655914
21562,hawaiian grass skirt,1.4741666666666668
21563,red heart shape love bucket,3.1138709677419354
21564,pink  heart shape love bucket,3.215074626865672
21576,lets go shopping cotton tote bag,2.598444444444444
21577,save the planet cotton tote bag,2.7656976744186044
21578,woodland design  cotton tote bag,2.658507462686567
21579,lolita  design  cotton tote bag,2.5736363636363637
21580,rabbit  design  cotton tote bag,2.8126923076923074
21581,skulls  design  cotton tote bag,3.1177272727272727
21584,retrospot small tube matches,1.6471014492753622
21586,kings choice giant tube matches,2.4515625
21587,cosy hour giant tube matches,2.55
21588,retrospot giant tube matches,2.517857142857143
21591,cosy hour cigar box matches,1.2555555555555555
21592,retrospot cigar box matches,1.1125438596491228
21594,dr. jams arouzer stress ball,4.17
21595,dads cab electronic meter,8.47
21609,set 12 lavender  botanical t-lights,2.9920512820512823
21613,s12 vanilla  botanical t-lights,3.208181818181818
